year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 02:10:34.916000,25.6,49.8,27.0,1018.8,False,0.5,4,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:11:34.926000,25.5,49.2,26.0,1018.7,False,0.9,343,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:12:34.926000,25.4,49.2,26.0,1018.9,False,0.7,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:13:34.927000,25.2,49.4,27.0,1018.8,False,1.1,338,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:14:34.928000,25.1,49.4,27.0,1018.8,False,0.6,216,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:15:34.928000,25.0,49.5,27.0,1018.8,False,1.1,321,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:16:34.929000,24.9,49.5,27.0,1018.7,False,1.3,4,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:17:34.929000,25.0,49.5,27.0,1018.8,False,0.8,197,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:18:34.930000,25.1,49.6,26.0,1018.8,False,1.0,139,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:19:34.930000,25.1,49.6,27.0,1018.9,False,0.8,168,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:20:34.931000,25.1,49.7,27.0,1018.8,False,1.0,161,fastf1,2026-06-30T22:41:36.190248+00:00
